S1,S2,S3,S4,Clase
0,0,331,0,Indice
0,0,341,0,Indice
0,0,377,5,Indice
0,0,336,0,Indice
0,0,383,41,Indice
0,0,384,18,Indice
0,0,434,161,Indice
0,0,496,256,Indice
0,387,560,321,Indice
0,4,573,349,Indice
0,0,607,340,Indice
0,0,447,145,Indice
0,0,384,47,Indice
0,0,417,69,Indice
0,0,465,140,Indice
0,0,511,243,Indice
0,0,485,197,Indice
0,0,444,129,Indice
0,0,547,297,Indice
0,0,535,267,Indice
0,0,479,175,Indice
0,0,437,87,Indice
0,0,423,112,Indice
0,0,528,240,Indice
0,0,575,311,Indice
0,0,496,236,Indice
0,0,480,171,Indice
0,0,509,215,Indice
0,0,496,192,Indice
0,0,425,95,Indice
0,0,410,31,Indice
0,0,447,101,Indice
0,0,422,83,Indice
0,0,448,130,Indice
0,0,464,164,Indice
0,0,494,212,Indice
0,0,505,225,Indice
0,0,496,144,Indice
0,0,464,167,Indice
0,0,454,140,Indice
0,0,464,150,Indice
0,0,451,129,Indice
0,0,453,106,Indice
0,0,481,144,Indice
0,0,439,123,Indice
0,0,434,127,Indice
0,0,560,297,Indice
0,0,450,121,Indice
0,0,441,81,Indice
0,0,366,7,Indice
0,0,335,0,Indice
0,0,341,0,Indice
0,0,561,290,Indice
47,0,933,944,Indice
0,0,688,503,Indice
0,0,601,368,Indice
0,0,553,263,Indice
0,0,489,193,Indice
0,0,499,265,Indice
0,0,462,131,Indice
0,0,480,181,Indice
0,0,507,241,Indice
0,0,427,100,Indice
0,0,495,199,Indice
0,0,560,301,Indice
0,0,467,161,Indice
0,0,477,151,Indice
0,0,406,62,Indice
0,0,462,118,Indice
0,0,524,238,Indice
0,0,511,250,Indice
0,0,528,247,Indice
0,0,446,140,Indice
0,0,397,80,Indice
0,0,410,45,Indice
0,0,401,18,Indice
0,0,545,262,Indice
0,0,587,337,Indice
0,0,659,434,Indice
0,0,676,498,Indice
0,192,725,538,Indice
0,82,1034,1009,Indice
0,163,1123,1110,Indice
0,144,1291,1321,Indice
0,240,1535,1661,Indice
0,247,1178,1111,Indice
0,190,1147,1101,Indice
0,30,1183,1118,Indice
16,45,1018,871,Indice
0,138,1081,978,Indice
22,86,1253,1227,Indice
16,114,1172,1100,Indice
37,150,1181,1168,Indice
0,25,1199,1173,Indice
0,45,1044,861,Indice
0,110,970,829,Indice
0,103,1084,944,Indice
0,49,970,794,Indice
12,56,947,752,Indice
0,15,811,505,Indice
0,47,974,845,Indice
0,0,909,685,Indice
0,0,880,677,Indice
0,25,874,640,Indice
0,59,850,597,Indice
0,0,816,579,Indice
0,21,688,355,Indice
0,0,784,530,Indice
0,17,818,598,Indice
0,0,755,490,Indice
0,83,789,544,Indice
0,0,688,398,Indice
0,0,715,427,Indice
0,0,748,511,Indice
0,0,761,543,Indice
0,0,683,415,Indice
0,0,812,640,Indice
0,0,754,581,Indice
0,0,627,325,Indice
0,0,634,349,Indice
0,0,555,210,Indice
0,0,589,293,Indice
0,0,560,208,Indice
0,0,541,240,Indice
0,0,430,39,Indice
0,0,395,0,Indice
0,0,419,53,Indice
0,0,481,192,Indice
0,0,505,211,Indice
0,0,749,592,Indice
0,0,699,499,Indice
0,0,774,634,Indice
0,0,832,709,Indice
0,0,756,608,Indice
0,0,650,384,Indice
0,0,557,257,Indice
0,0,464,179,Indice
0,0,560,301,Indice
0,0,511,245,Indice
0,0,457,120,Indice
0,0,458,128,Indice
0,0,460,125,Indice
0,0,394,49,Indice
0,0,379,0,Indice
0,0,379,16,Indice
0,0,393,33,Indice
0,0,414,90,Indice
0,59,457,181,Indice
0,153,530,245,Indice
0,160,511,226,Indice
0,135,457,147,Indice
0,170,387,21,Indice
0,157,481,179,Indice
0,432,565,306,Indice
0,251,496,177,Indice
0,379,538,226,Indice
0,125,541,179,Indice
0,269,582,292,Indice
0,176,617,333,Indice
0,176,657,384,Indice
0,197,656,384,Indice
0,101,660,367,Indice
0,70,691,422,Indice
0,55,659,406,Indice
0,0,555,226,Indice
0,10,508,179,Indice
0,19,544,219,Indice
0,0,753,528,Indice
0,34,816,614,Indice
0,0,709,464,Indice
0,46,610,307,Indice
0,62,677,432,Indice
0,35,726,464,Indice
0,43,613,317,Indice
0,0,544,167,Indice
0,0,528,229,Indice
0,0,651,375,Indice
0,0,627,336,Indice
0,0,583,278,Indice
0,0,617,319,Indice
0,0,551,224,Indice
0,0,511,204,Indice
0,0,556,232,Indice
0,0,588,263,Indice
0,0,511,177,Indice
0,0,524,176,Indice
0,0,530,224,Indice
0,0,493,127,Indice
0,0,529,162,Indice
0,0,499,160,Indice
0,0,559,201,Indice
0,0,527,206,Indice
0,12,538,208,Indice
0,0,476,130,Indice
0,0,482,134,Indice
0,0,535,238,Indice
0,0,534,234,Indice
0,0,577,278,Indice
0,0,556,216,Indice
0,32,503,193,Indice
0,0,525,203,Indice
0,0,511,213,Indice
0,0,967,897,Indice
0,0,1103,1040,Indice
0,0,1089,1063,Indice
0,0,1023,931,Indice
0,0,1145,1150,Indice
0,0,866,751,Indice
0,0,784,625,Indice
0,0,703,462,Indice
0,0,594,333,Indice
0,0,496,148,Indice
0,0,531,217,Indice
0,0,428,92,Indice
0,0,447,115,Indice
0,0,417,74,Indice
0,0,373,0,Indice
0,0,386,49,Indice
0,0,383,41,Indice
0,0,432,111,Indice
0,0,457,158,Indice
0,0,418,90,Indice
0,0,511,250,Indice
27,74,592,301,Indice
0,80,592,384,Indice
0,86,502,228,Indice
0,0,433,113,Indice
0,0,471,140,Indice
0,16,494,183,Indice
0,0,534,265,Indice
0,53,624,337,Indice
0,26,720,502,Indice
0,71,756,547,Indice
0,25,883,742,Indice
0,45,1296,1289,Indice
0,0,944,784,Indice
0,0,976,818,Indice
0,31,721,482,Indice
0,67,649,387,Indice
0,0,693,471,Indice
0,18,631,347,Indice
0,0,701,424,Indice
0,2,626,319,Indice
0,15,640,340,Indice
0,22,602,256,Indice
0,0,619,337,Indice
0,0,549,220,Indice
0,26,511,156,Indice
0,0,628,335,Indice
0,0,608,291,Indice
0,0,547,231,Indice
0,0,607,352,Indice
0,0,496,171,Indice
0,0,714,479,Indice
50,16,682,464,Indice
0,0,653,353,Indice
0,0,539,223,Indice
0,58,632,375,Indice
0,0,635,386,Indice
0,0,690,432,Indice
0,0,576,268,Indice
0,0,635,377,Indice
0,0,543,208,Indice
0,0,511,198,Indice
0,0,506,192,Indice
0,0,511,163,Indice
0,0,458,85,Indice
0,0,431,29,Indice
0,0,465,106,Indice
0,0,444,121,Indice
0,0,483,150,Indice
0,0,432,109,Indice
0,0,629,370,Indice
5,0,886,707,Indice
0,0,1073,1002,Indice
0,0,782,610,Indice
0,0,720,511,Indice
0,0,678,455,Indice
0,0,538,275,Indice
0,0,506,233,Indice
0,0,528,269,Indice
0,0,708,539,Indice
0,0,640,451,Indice
0,0,695,496,Indice
0,0,714,561,Indice
0,0,604,370,Indice
0,0,503,192,Indice
0,0,458,114,Indice
0,0,417,71,Indice
0,0,401,4,Indice
0,0,395,55,Indice
0,0,390,48,Indice
0,0,418,122,Indice
0,0,505,207,Indice
0,0,618,392,Indice
0,14,670,462,Indice
0,0,535,241,Indice
0,0,506,247,Indice
0,0,453,161,Indice
0,0,459,169,Indice
0,0,489,180,Indice
0,0,455,148,Indice
0,0,435,128,Indice
0,0,441,128,Indice
0,0,429,147,Indice
0,0,482,165,Indice
0,0,502,228,Indice
0,0,486,199,Indice
0,0,525,241,Indice
0,0,650,406,Indice
0,1,634,391,Indice
0,0,576,354,Indice
0,0,657,447,Indice
0,0,577,289,Indice
0,0,611,384,Indice
0,0,655,385,Indice
0,0,698,496,Indice
0,0,695,448,Indice
0,17,711,497,Indice
0,179,851,720,Indice
0,62,816,598,Indice
0,80,727,503,Indice
0,36,688,420,Indice
0,0,608,311,Indice
0,0,629,310,Indice
0,51,658,402,Indice
0,0,662,389,Indice
0,35,695,442,Indice
0,13,637,347,Indice
0,7,643,351,Indice
0,52,653,383,Indice
0,39,626,339,Indice
0,7,717,481,Indice
0,46,670,400,Indice
0,0,641,383,Indice
0,22,701,455,Indice
0,0,719,487,Indice
0,0,662,385,Indice
0,23,583,304,Indice
0,0,575,254,Indice
0,0,594,303,Indice
0,0,574,278,Indice
0,0,588,275,Indice
0,0,563,285,Indice
0,0,693,444,Indice
0,0,688,480,Indice
0,0,794,610,Indice
0,0,1223,1215,Indice
0,0,1015,976,Indice
0,0,863,755,Indice
0,0,706,494,Indice
0,0,657,419,Indice
0,0,595,293,Indice
0,0,582,349,Indice
0,0,511,193,Indice
0,0,528,238,Indice
0,0,415,124,Indice
0,0,423,61,Indice
0,0,442,127,Indice
0,0,368,0,Indice
0,0,463,176,Indice
0,0,398,75,Indice
0,0,415,80,Indice
0,0,365,23,Indice
0,0,367,0,Indice
0,0,387,43,Indice
0,0,433,94,Indice
0,0,435,144,Indice
0,0,399,98,Indice
0,0,384,45,Indice
0,0,349,0,Indice
0,0,325,0,Indice
0,0,382,64,Indice
0,0,360,22,Indice
0,0,393,50,Indice
0,0,375,47,Indice
0,0,355,31,Indice
0,0,343,0,Indice
0,0,342,11,Indice
0,0,561,287,Indice
0,0,527,262,Indice
0,0,481,178,Indice
0,0,464,208,Indice
0,0,444,148,Indice
0,0,432,163,Indice
0,0,430,132,Indice
0,0,388,63,Indice
0,0,423,93,Indice
0,0,487,211,Indice
0,0,595,345,Indice
0,0,627,370,Indice
0,0,596,321,Indice
0,0,574,308,Indice
0,0,460,171,Indice
0,20,390,69,Indice
0,0,437,147,Indice
0,145,579,304,Indice
0,90,797,618,Indice
0,75,721,482,Indice
0,31,656,428,Indice
0,16,577,341,Indice
0,0,557,273,Indice
0,0,535,237,Indice
0,26,526,237,Indice
0,0,482,201,Indice
0,46,611,377,Indice
0,0,464,160,Indice
0,0,491,186,Indice
0,0,464,191,Indice
0,0,511,224,Indice
0,0,376,29,Indice
0,0,486,204,Indice
0,0,387,16,Indice
0,0,794,625,Indice
89,0,1149,1141,Indice
123,0,1113,1034,Indice
0,0,908,775,Indice
0,0,894,757,Indice
0,0,937,780,Indice
0,0,964,925,Indice
0,0,834,671,Indice
0,0,688,463,Indice
0,0,555,304,Indice
0,0,433,181,Indice
0,0,379,55,Indice
0,0,437,138,Indice
0,16,431,87,Indice
0,0,481,215,Indice
0,0,462,187,Indice
0,0,576,365,Indice
0,59,900,818,Indice
0,34,1038,961,Indice
0,28,810,643,Indice
0,54,801,615,Indice
0,86,766,582,Indice
0,208,672,432,Indice
0,23,595,357,Indice
0,48,566,250,Indice
0,0,509,208,Indice
0,0,496,196,Indice
0,0,449,114,Indice
0,0,442,113,Indice
0,0,570,323,Indice
0,0,613,368,Indice
0,16,624,389,Indice
0,0,611,367,Indice
0,0,626,377,Indice
0,0,573,294,Indice
0,0,549,272,Indice
0,0,554,268,Indice
0,0,576,321,Indice
0,0,611,395,Indice
0,0,695,528,Indice
0,0,800,640,Indice
0,0,672,464,Indice
0,0,669,436,Indice
0,0,567,318,Indice
0,0,511,208,Indice
0,0,501,194,Indice
0,0,463,147,Indice
0,0,485,208,Indice
0,0,505,227,Indice
0,0,464,159,Indice
0,0,461,163,Indice
0,0,464,185,Indice
0,0,475,185,Indice
0,0,481,208,Indice
0,0,464,189,Indice
0,0,467,180,Indice
0,0,446,122,Indice
0,0,475,162,Indice
0,0,429,94,Indice
0,0,381,48,Indice
0,0,316,0,Indice
0,0,323,0,Indice
0,0,320,0,Indice
0,0,623,412,Indice
0,0,624,377,Indice
0,0,490,215,Indice
0,0,929,855,Indice
0,0,1168,1149,Indice
0,0,875,759,Indice
0,0,767,595,Indice
0,0,620,368,Indice
0,0,496,225,Indice
0,0,499,187,Indice
0,0,533,265,Indice
0,0,461,208,Indice
0,0,496,221,Indice
0,0,497,238,Indice
0,0,419,112,Indice
0,0,371,26,Indice
0,0,423,133,Indice
0,0,373,28,Indice
0,0,336,41,Indice
0,0,353,34,Indice
0,0,315,0,Indice
0,0,353,11,Indice
0,0,306,0,Indice
0,0,368,32,Indice
0,0,303,0,Indice
0,0,329,0,Indice
0,0,349,64,Indice
0,0,391,96,Indice
0,0,344,64,Indice
0,0,400,117,Indice
0,0,422,154,Indice
0,0,578,359,Indice
0,75,710,497,Indice
0,0,601,350,Indice
0,39,575,308,Indice
0,0,543,304,Indice
0,0,438,144,Indice
0,64,417,150,Indice
0,0,448,151,Indice
0,0,486,201,Indice
0,0,486,227,Indice
0,0,634,381,Indice
0,42,730,550,Indice
0,0,647,396,Indice
0,0,686,481,Indice
0,0,782,621,Indice
0,0,825,659,Indice
15,0,748,576,Indice
0,0,577,301,Indice
0,0,744,550,Indice
0,0,689,418,Indice
0,0,706,471,Indice
0,0,707,475,Indice
0,0,725,501,Indice
0,19,816,695,Indice
0,98,756,538,Indice
0,31,688,479,Indice
0,39,757,547,Indice
0,0,720,498,Indice
0,16,807,612,Indice
0,0,666,417,Indice
0,0,587,316,Indice
0,0,729,545,Indice
0,0,848,670,Indice
0,28,689,467,Indice
0,6,638,384,Indice
0,0,603,347,Indice
0,0,737,528,Indice
0,2,679,462,Indice
0,65,618,369,Indice
0,71,672,415,Indice
0,49,816,645,Indice
0,0,709,496,Indice
0,21,738,511,Indice
0,9,721,461,Indice
0,95,903,765,Indice
0,95,815,608,Indice
0,13,847,652,Indice
0,16,656,383,Indice
0,0,647,405,Indice
37,0,1104,983,Indice
145,0,1383,1360,Indice
59,0,1558,1571,Indice
0,0,1561,1535,Indice
0,0,1072,919,Indice
0,0,943,784,Indice
0,0,763,495,Indice
0,0,571,278,Indice
0,0,510,176,Indice
0,0,500,186,Indice
0,0,458,141,Indice
0,0,489,129,Indice
0,0,503,214,Indice
0,0,459,145,Indice
0,138,585,304,Indice
0,203,702,511,Indice
10,45,945,805,Indice
1,111,798,613,Indice
0,74,784,624,Indice
0,99,746,567,Indice
0,64,648,416,Indice
0,67,534,258,Indice
0,87,591,365,Indice
0,81,496,178,Indice
0,23,511,241,Indice
0,86,464,138,Indice
0,46,578,334,Indice
0,54,550,320,Indice
0,10,673,463,Indice
0,38,601,378,Indice
0,38,542,303,Indice
0,34,669,432,Indice
0,69,623,393,Indice
0,55,569,304,Indice
0,51,461,155,Indice
0,2,561,347,Indice
0,31,525,240,Indice
0,8,476,179,Indice
0,16,474,151,Indice
0,0,444,144,Indice
0,0,438,131,Indice
0,0,511,241,Indice
0,0,511,246,Indice
0,0,458,180,Indice
0,0,496,182,Indice
0,0,442,143,Indice
0,0,380,86,Indice
0,6,413,85,Indice
0,0,406,99,Indice
0,0,367,77,Indice
0,0,428,99,Indice
0,0,370,39,Indice
0,0,336,0,Indice
0,0,368,38,Indice
0,0,371,46,Indice
0,0,368,27,Indice
0,0,320,37,Indice
0,0,352,23,Indice
0,0,304,0,Indice
0,0,311,0,Indice
0,0,336,47,Indice
0,0,376,67,Indice
0,0,347,11,Indice
0,0,389,86,Indice
0,0,361,4,Indice
0,0,341,7,Indice
0,0,707,511,Indice
0,0,538,275,Indice
0,0,340,16,Indice
0,0,374,67,Indice
0,0,707,533,Indice
69,0,1182,1152,Indice
18,0,1487,1533,Indice
19,0,1006,922,Indice
0,0,786,610,Indice
0,0,687,465,Indice
0,0,594,397,Indice
0,0,595,375,Indice
0,0,446,160,Indice
0,0,454,198,Indice
0,0,368,87,Indice
0,0,314,0,Indice
0,0,311,0,Indice
0,0,393,81,Indice
0,0,366,48,Indice
0,0,496,254,Indice
0,58,592,429,Indice
0,59,751,571,Indice
0,28,508,256,Indice
0,0,433,144,Indice
0,0,432,192,Indice
0,0,526,272,Indice
0,0,617,411,Indice
0,66,511,257,Indice
0,48,475,198,Indice
0,3,415,133,Indice
0,0,429,139,Indice
0,0,482,219,Indice
0,1,483,234,Indice
0,0,461,240,Indice
0,0,445,228,Indice
0,0,442,189,Indice
0,9,406,121,Indice
0,0,363,42,Indice
0,0,367,78,Indice
0,0,298,0,Indice
0,0,281,0,Indice
0,0,261,0,Indice
0,0,258,0,Indice
0,0,256,0,Indice
0,0,265,0,Indice
0,0,256,0,Indice
0,0,255,0,Indice
0,0,250,0,Indice
0,0,259,0,Indice
0,0,231,0,Indice
0,0,252,0,Indice
0,0,239,0,Indice
0,0,233,0,Indice
0,0,223,0,Indice
0,0,237,0,Indice
0,0,240,0,Indice
0,0,233,0,Indice
0,0,240,0,Indice
0,0,237,0,Indice
0,0,238,0,Indice
0,0,246,0,Indice
0,0,237,0,Indice
0,0,237,0,Indice
0,0,247,0,Indice
0,0,242,0,Indice
0,0,260,0,Indice
0,0,315,0,Indice
0,0,272,0,Indice
0,0,245,0,Indice
0,0,239,0,Indice
0,0,235,0,Indice
0,0,240,0,Indice
0,0,241,0,Indice
0,0,226,0,Indice
0,0,301,0,Indice
17,0,974,912,Indice
74,15,1294,1295,Indice
0,0,1181,1169,Indice
0,0,900,784,Indice
0,0,742,586,Indice
0,0,697,534,Indice
0,0,736,565,Indice
0,0,626,449,Indice
0,0,557,369,Indice
0,0,510,268,Indice
0,0,487,188,Indice
0,0,486,229,Indice
0,48,581,396,Indice
0,28,533,277,Indice
0,32,431,166,Indice
0,16,471,219,Indice
0,74,570,339,Indice
0,176,765,623,Indice
0,275,990,934,Indice
0,118,1058,941,Indice
0,128,743,576,Indice
0,149,528,267,Indice
0,319,581,288,Indice
0,203,576,339,Indice
0,288,553,279,Indice
0,196,576,338,Indice
0,294,511,244,Indice
